url_length,special_char_count,has_https,contains_suspicious_words,directory_count,repeated_char_count,contains_at_symbol,query_param_count,subdomain_count,has_ip,uses_shortener,shannon_entropy,relative_entropy,status
67,9,False,False,5,1,False,0,2,False,False,4.030436394851732,0.9501059439326708,1
21,5,False,False,2,0,False,0,2,False,False,3.182005814760214,2.5522319722091527,1
79,14,False,False,8,1,False,0,2,False,False,3.1018812234760182,2.7912761349905604,1
30,5,False,False,2,0,False,0,2,False,False,3.5883543471732335,1.8432226132323681,1
60,6,False,False,3,1,False,0,2,False,False,3.6841837197791887,2.1059068146632134,1
155,15,False,False,9,1,False,0,2,False,False,3.754441845713344,1.7038294694529987,0
56,9,False,False,5,1,False,0,2,False,False,3.006238928653389,2.935615586039975,0
57,7,True,False,4,0,False,0,1,False,False,3.4841837197791885,1.2620594487797363,1
87,14,True,False,5,0,False,0,3,False,False,3.9937305842314763,1.3000627613945601,0
26,7,False,False,3,1,False,0,2,False,False,3.5724312513221195,2.3059738044990583,0
31,6,True,False,3,0,False,0,2,False,False,3.788754913993502,1.2863909466781938,0
52,9,False,False,3,1,False,0,2,False,False,3.32323142879762,2.7932090424264744,0
60,10,False,False,6,0,False,0,1,False,False,3.2402239289418517,1.5377472212360326,0
143,17,False,False,3,2,False,3,2,False,False,5.033214015923012,4.097919122768672,1
50,11,False,False,3,0,False,0,2,False,False,4.032331339951051,1.361468629872215,1
20,6,False,False,3,1,False,0,2,False,False,3.0220552088742,3.4949478020543965,0
125,18,True,True,4,0,False,3,4,False,False,3.9990795706241737,1.162974086259663,1
45,8,False,False,3,1,False,1,2,False,False,3.6423714487439023,1.5944565047994252,0
18,6,False,False,3,1,False,0,2,False,False,2.4464393446710155,4.397732902882683,0
54,7,False,False,4,0,False,0,2,False,False,3.238901256602631,3.414877716817429,1
32,7,False,False,4,0,False,0,1,False,False,3.4992275471326932,1.1627102597434626,1
48,7,False,False,2,0,False,0,4,False,False,3.9300074921063572,1.3846947645860515,1
48,9,False,True,3,1,False,0,2,False,False,3.5342190211803413,1.6598219684725892,1
29,8,False,False,4,1,False,0,3,False,False,3.2806390622295662,3.1617195395767586,0
32,7,True,True,3,0,False,0,2,False,False,3.708132064658602,1.5306606769262254,1
87,16,True,False,7,1,True,1,2,False,False,3.6537567082870006,1.9520743257079507,1
536,22,False,False,3,1,False,1,2,False,False,3.772055208874201,1.44802953411706,1
44,9,False,False,6,0,False,0,1,False,False,3.6163485660751635,1.347499544744848,1
28,6,True,False,3,1,False,0,2,False,False,3.4316235658474303,2.5086288103535543,0
30,6,True,False,3,1,False,0,2,False,False,3.5225715891363594,1.8901859522347308,0
30,6,True,False,3,1,False,0,2,False,False,3.880179922675737,1.6323470621720526,0
28,5,False,False,3,0,False,0,1,False,True,2.584962500721156,3.3931026371594104,1
52,11,True,False,3,0,True,1,2,False,False,3.576617644908665,1.634534894863513,1
31,6,True,False,3,1,False,0,2,False,False,3.4428621651554656,2.2434524262574493,0
59,10,False,False,5,1,False,0,2,False,False,3.784941827437642,1.8168661763049785,0
64,11,False,False,4,1,False,0,2,False,False,3.4193819456463714,2.219263855230043,0
30,6,True,False,4,0,False,0,1,False,False,3.321928094887362,2.101943626392342,0
77,12,False,True,8,0,False,0,3,False,False,3.745406425938248,1.482642681092033,1
40,8,False,False,4,0,False,0,3,False,False,3.686419411348773,1.6854248503299547,1
41,8,True,False,3,1,False,0,2,False,False,3.4464393446710155,2.0572362520962653,0
23,7,False,False,3,1,False,0,2,False,False,3.1898980954642866,4.836545260121534,0
33,6,False,False,3,0,False,0,2,False,False,3.973660689688185,1.817654967778526,1
74,13,True,False,5,0,False,0,3,False,False,3.9134007456613777,1.2678533656130575,0
25,5,False,False,2,0,False,0,2,False,False,3.6143694458867563,1.7106237580554315,1
54,9,True,False,5,0,False,0,2,False,False,3.5766176449086653,1.8515204170091597,0
27,6,False,False,3,1,False,0,2,False,False,3.3660913291191914,2.437051480665571,0
258,13,False,False,5,1,False,0,1,False,False,3.334679141051595,1.9076491279125873,1
70,14,True,False,6,0,False,0,4,False,False,4.188331131693838,1.930322210195055,1
21,6,True,False,3,0,False,0,1,False,True,2.584962500721156,3.3931026371594104,1
18,6,True,False,3,1,False,0,2,False,False,2.4193819456463714,4.9823008925365615,0
71,11,False,False,8,0,False,0,1,False,False,3.732308225332477,1.0032724949805536,1
71,14,False,False,5,1,False,0,3,False,False,3.208694969562842,2.990115619094485,0
24,6,True,False,3,1,False,0,2,False,False,3.1898980954642866,2.658758277852303,0
30,6,True,False,3,1,False,0,2,False,False,3.7849418274376423,1.833758079482801,0
31,6,True,False,3,1,False,0,2,False,False,3.481714572986073,1.7689655169724372,0
28,6,False,False,3,1,False,0,2,False,False,3.7841837197791888,1.7247235361686344,0
51,9,False,False,3,0,False,0,3,False,False,4.097906255195964,1.6018962683338702,1
49,10,False,False,4,0,False,0,2,False,False,3.7201755214643453,1.3984755889853893,0
131,20,True,False,7,0,False,1,1,False,False,3.521640636343319,1.6847482798629723,1
41,9,False,False,5,0,False,0,2,False,False,3.7294461949052566,1.5760286264488763,1
81,13,False,False,6,0,True,1,1,False,False,3.182005814760214,1.6904616743616194,1
37,9,True,False,3,1,False,1,2,False,False,3.3371753411230776,2.2344363978638024,1
60,10,False,False,6,0,False,0,2,False,False,3.5661089398374806,1.3975843412070912,1
33,6,False,True,3,0,False,0,2,False,False,3.4634651896016466,1.7217550923018492,1
98,6,False,False,4,0,False,0,1,False,False,3.277613436819116,2.1983227373908987,1
22,6,True,False,3,1,False,0,2,False,False,2.8150724101159437,3.5221172553847495,0
27,6,True,False,3,1,False,0,2,False,False,3.2390979179887864,2.220158517748491,0
86,16,False,False,8,0,False,0,2,False,False,3.056564762130954,2.4692405411014606,0
69,11,False,True,7,1,False,0,2,False,False,3.584183719779189,1.9772725343736144,1
28,6,True,False,3,0,False,0,2,False,False,3.182005814760214,2.6884843983822506,0
70,13,False,False,9,1,False,0,2,False,False,3.321928094887362,2.3854227434025823,1
76,12,False,False,7,1,False,0,2,False,False,3.4193819456463714,2.3020750266530836,1
51,9,False,False,3,0,False,0,3,False,False,4.36174295212495,1.8593214292311984,1
48,8,True,False,4,0,False,0,2,False,False,3.621928094887362,1.6501581574713862,0
55,11,False,False,6,1,False,0,2,False,False,3.2639334294856344,2.401824671964023,0
80,10,False,False,4,1,False,1,2,False,False,3.182005814760214,3.2571201695455674,1
29,6,True,False,3,1,False,0,2,False,False,3.5841837197791886,1.8789615223554674,0
32,6,True,False,3,0,False,0,2,False,False,3.584012370211935,1.491815861447328,0
107,21,False,False,9,3,True,1,1,False,False,3.572469458770136,1.2877825806309136,1
28,7,False,False,4,0,False,0,2,False,False,3.182005814760214,2.6915300201777717,1
85,17,True,False,7,1,False,0,2,False,False,3.3248629576173574,2.8308211636837064,0
30,7,True,False,3,1,False,0,2,False,False,3.5178160905596987,1.958490757461429,0
65,10,False,False,7,0,False,0,1,False,False,3.5368867237421666,1.2441678939432874,1
22,5,False,False,2,0,False,0,2,False,False,3.506890595608519,3.441542768147858,0
81,14,False,False,5,1,False,0,2,False,False,3.573660689688185,1.7750305156951356,0
78,11,False,False,5,0,False,0,2,False,False,3.5724312513221195,1.863608228622414,0
44,6,True,False,3,0,False,0,2,False,False,3.399079570624174,1.7091622254611647,1
23,5,False,False,2,0,False,0,2,False,False,3.5,2.141858703484885,1
50,9,False,False,7,0,False,0,1,False,False,3.238901256602631,2.6799126973871092,1
54,8,False,False,3,0,False,0,4,False,False,4.4743301624376555,1.8126133948280438,1
66,9,True,False,3,1,False,1,2,False,False,3.5364142371222305,1.6811241383047095,0
52,6,False,False,3,0,False,0,1,False,False,3.368042422572715,1.3702619639155178,0
78,16,True,False,3,1,True,2,2,False,False,4.199132270744292,3.599212244827516,1
58,9,False,False,3,0,False,0,4,False,False,3.9275717489329454,1.26967892895058,1
267,22,False,False,6,0,True,0,12,False,False,5.055259460381426,1.4299888335249358,1
30,7,True,False,3,0,False,0,2,False,False,3.784941827437642,1.5422875604824384,0
51,9,True,True,5,0,False,0,2,False,False,3.5726236638951634,1.5501518649747426,1
276,31,True,False,7,1,False,4,2,False,False,3.8868421881310122,1.4466451856818716,1
37,7,False,False,5,0,False,0,1,False,False,3.576617644908665,1.1421756687065034,1
130,25,True,False,3,0,False,2,1,False,False,2.584962500721156,3.93313788717133,1
112,21,True,False,5,0,False,0,2,False,False,3.8438561897747237,1.4099281012747762,0
23,5,False,False,2,1,False,0,2,False,False,3.2806390622295662,2.49702905414021,0
132,19,False,False,5,1,False,0,2,False,False,3.9093680639438846,1.2773738829202252,0
27,7,False,False,3,1,False,0,2,False,False,3.642149881636903,2.171762753668818,0
27,6,False,False,3,1,False,0,2,False,False,3.3371753411230776,2.572492685758667,1
27,7,True,False,3,1,False,0,3,False,False,3.155221528859512,3.196790307116967,0
76,10,False,True,4,0,False,0,4,False,False,3.9990795706241737,1.162974086259663,1
74,15,False,True,5,0,False,1,1,False,False,3.6168746059562227,1.2289768102407177,1
45,7,True,False,4,1,False,0,2,False,False,3.1898980954642866,2.816519734143404,0
139,21,True,True,4,1,False,3,5,False,False,4.0169528460159825,1.3549318572024596,1
315,30,False,False,5,1,False,7,1,False,False,2.94770277922009,2.9921741937575463,1
97,15,True,False,5,1,False,0,2,False,False,3.6536606896881847,1.5781913860893482,0
50,9,False,True,5,0,False,0,2,False,False,3.5160276412662297,1.5666506254019654,1
70,12,True,False,4,0,False,0,4,False,False,4.266977196801591,2.670308593389596,1
44,7,True,False,3,0,False,0,1,False,False,3.238901256602631,1.6649870776585383,0
52,9,True,False,4,0,False,0,2,False,False,3.202819531114783,2.022414442180501,1
95,16,False,False,12,1,False,0,2,False,False,3.6612262562697886,1.456632265425552,1
42,9,False,False,5,0,False,0,1,False,False,3.095795255000934,2.1314445654809253,1
83,18,False,False,4,0,False,3,3,False,False,3.2728043273346206,2.4122688737194853,0
38,7,True,False,3,0,False,0,3,False,False,3.8573068568981284,1.6378873184118885,0
118,16,True,False,7,1,False,0,3,False,False,3.391386469985718,2.6684865095242642,0
106,17,True,False,5,0,False,0,2,False,False,3.8664331502253835,1.2481421710268727,1
150,29,False,True,5,0,False,2,3,True,False,3.0220552088742005,7.186506051365162,1
69,11,False,False,4,0,False,0,1,False,False,3.277613436819116,2.2515453915993886,0
59,10,False,False,6,0,False,0,1,False,False,3.4992275471326932,1.424456980331857,1
35,7,False,False,4,1,False,0,2,False,False,2.8553885422075336,3.6152404158628824,0
114,18,True,True,8,1,False,1,2,False,False,3.1751231351134614,2.5222771311525727,1
46,8,True,False,3,0,False,0,2,False,False,4.077715447225512,1.036150153940744,0
28,8,True,False,3,1,False,0,4,False,False,3.1952959344962166,3.3863431392823133,0
79,12,False,False,4,0,False,0,4,False,False,4.490765292824626,1.493132237122415,1
32,8,False,False,3,0,False,0,3,False,False,3.2610276044371007,2.192658420572573,1
31,6,False,False,3,0,False,0,2,False,False,3.795088586397732,1.3029961160286974,0
62,10,True,False,4,1,False,0,2,False,False,3.350209029099897,2.2505741409553655,0
99,17,False,False,6,1,False,0,2,False,False,3.327819531114783,2.5272164876161924,0
41,6,True,False,3,0,False,0,2,False,False,3.7417292966721747,1.1613002070006737,1
27,7,False,True,4,0,False,0,1,False,False,3.625,1.595749938055595,1
30,5,False,False,2,0,False,0,2,False,False,3.914866303883101,1.2921425954903483,0
43,9,False,False,4,0,False,0,4,False,False,3.869331261111518,3.5741778073727515,1
97,12,False,True,5,0,False,0,5,False,False,4.05617463006964,1.2526527380294847,1
98,16,True,False,6,1,False,0,2,False,False,2.663532754804255,4.032866042226507,0
113,20,False,False,8,0,False,0,1,False,False,3.6402239289418516,1.5281088521771775,0
22,6,True,False,3,1,False,0,2,False,False,2.873140679513133,3.4385844971803974,0
18,5,False,False,2,0,False,0,2,False,False,3.0957952550009344,2.9997597855014977,1
117,11,False,False,8,1,False,0,2,False,False,4.260332600569877,2.6741978101856763,1
27,7,False,False,3,1,False,0,2,False,False,3.576617644908665,2.2275354147106503,0
32,6,False,False,3,0,False,0,2,False,False,3.6887218755408675,1.4610362532270253,0
24,6,True,False,3,1,False,0,2,False,False,3.189898095464287,3.1880761574529894,0
21,5,True,False,3,0,False,0,1,False,False,3.418295834054489,1.6494076608540489,0
49,7,False,False,3,1,False,0,2,False,False,3.5535088547976783,1.6731324783377166,0
110,13,False,True,8,1,False,0,2,False,False,3.7843684875968613,1.505249404022481,1
34,7,True,False,3,1,False,0,3,False,False,3.623465189601646,2.2744620617792672,0
31,6,True,False,3,1,False,0,2,False,False,3.0269868333592873,3.3973703670148137,0
26,6,False,False,3,1,False,0,2,False,False,3.3082708345352603,2.420392324107128,0
41,9,False,True,3,0,False,0,2,False,False,4.053508854797679,1.5839136992156377,1
275,50,False,False,6,1,False,3,2,False,False,3.783465189601646,1.5374885508993266,1
27,6,True,False,3,1,False,0,2,False,False,3.086048612313038,2.689000530370905,0
35,9,True,False,3,1,False,0,3,False,False,3.7489948035250955,2.54521073015167,0
21,5,False,False,2,0,False,0,2,False,False,3.521640636343319,2.045145851853642,1
124,24,False,True,6,0,False,2,1,False,False,3.75,2.179868306652684,1
43,9,False,False,5,1,False,0,2,False,False,3.0220552088742,3.371102793104607,0
28,6,True,False,2,1,False,0,2,False,False,3.6841837197791887,1.8893652367147518,0
117,18,False,True,5,0,False,3,4,False,False,3.9244902682134137,1.3805413702008404,1
72,9,False,False,6,1,False,0,2,False,False,3.3082708345352603,2.4534662901027917,1
84,11,False,False,4,1,False,0,2,False,False,3.5841837197791886,1.8679118826144248,0
17,5,False,False,3,0,False,0,1,False,False,2.94770277922009,2.1087096403568806,0
29,5,False,False,2,0,False,0,2,False,False,3.7321588913645694,1.8886631671920031,1
21,6,False,False,3,1,False,0,2,False,False,3.0269868333592873,3.4160739862653804,0
23,6,False,False,3,1,False,0,2,False,False,3.323231428797621,2.93811525819856,0
36,9,True,False,4,0,False,0,4,False,False,3.1682958340544896,3.015660697945001,1
49,7,False,False,4,0,False,0,1,False,False,3.3082708345352603,1.7613900091869892,1
41,7,False,False,4,0,False,0,2,False,False,3.6211755429194716,1.5735807429640492,0
61,11,False,False,7,0,False,0,2,False,False,3.1556390622295662,2.150591743009239,0
69,8,False,False,3,0,False,0,4,False,False,4.392237805891339,1.1152852141876564,1
92,15,False,False,4,0,False,0,2,False,False,4.250077875020998,0.9483144122955955,1
100,14,True,False,3,1,False,0,2,False,False,3.4193819456463714,2.1998091581752717,0
75,13,True,False,6,0,False,0,1,False,False,3.202819531114783,1.7124118628738092,0
139,18,True,True,7,0,False,1,2,False,False,4.208410187268527,1.018913253819225,1
37,7,False,False,4,0,False,0,2,False,False,3.820888851350188,1.5561615516778418,1
60,10,True,False,8,0,False,0,1,False,False,3.3735572622751846,1.5059335282162851,1
80,10,False,False,6,1,False,0,2,False,False,3.3921472236645345,2.4007472949944004,1
127,15,True,False,3,2,False,1,2,False,False,4.60460860002877,1.5691524650952269,1
35,5,False,False,2,0,False,0,2,False,False,3.6820058147602137,1.1446592731841572,0
26,6,False,False,3,1,False,0,2,False,False,3.3082708345352603,3.536626082150526,0
26,6,False,False,3,1,False,0,2,False,False,3.4193819456463714,2.278870273715144,0
36,6,True,False,3,1,False,0,2,False,False,3.1556390622295662,2.789579221548318,0
54,8,False,False,4,0,False,0,2,False,False,3.2267309150571264,1.9667364161483822,0
146,30,True,False,3,1,False,2,1,False,False,2.584962500721156,3.93313788717133,1
32,5,False,False,2,0,False,0,2,False,False,3.783465189601646,1.569322522701957,1
72,13,False,False,7,0,False,0,1,False,False,3.2359263506290334,1.7656463442083599,1
36,6,True,False,3,1,False,0,2,False,False,3.8561962982193805,1.403722581401574,0
36,6,True,False,4,0,False,0,1,False,False,3.418295834054489,1.9669521891231367,0
49,9,False,False,5,0,False,0,2,False,False,3.7685547780590207,1.4190869803600321,1
25,6,False,False,3,1,False,0,2,False,False,3.3371753411230776,2.543673201368505,0
27,6,False,False,3,1,False,0,2,False,False,3.300559092390953,2.3677973961164787,0
57,12,False,True,6,0,False,0,3,True,False,2.689246428509158,6.882165050194862,1
63,10,False,False,6,0,False,0,2,False,False,3.788754913993503,1.3577874584865028,1
18,6,False,False,3,0,False,0,2,False,False,3.121928094887362,4.164002607827426,1
34,6,False,False,3,0,False,0,2,False,False,3.305645006352999,1.6415346693789006,1
62,10,True,True,4,1,False,0,3,False,False,3.1556390622295662,3.351604209239944,0
45,9,False,False,4,0,False,0,2,False,False,3.6069367321753214,1.5198238195929161,1
44,6,True,False,3,0,False,0,2,False,False,3.978864088188096,0.8744517633948943,0
49,8,True,False,3,1,False,1,2,False,False,3.292770193936991,2.3512294094552786,0
127,18,True,True,4,1,False,3,4,False,False,3.9990795706241737,1.162974086259663,1
24,6,False,False,2,0,False,0,2,False,False,3.4548223999466066,2.429216125894385,0
30,5,True,False,2,1,False,0,2,False,False,3.2655833228877325,2.142870151797649,0
196,20,False,True,8,1,False,2,2,False,False,3.454822399946607,2.1557686513668477,1
35,6,False,False,3,0,False,0,2,False,False,3.91211389097223,1.1724259293684671,0
73,8,False,False,4,0,False,1,1,False,False,3.121928094887362,2.6949391701803345,1
37,7,False,False,4,1,False,0,2,False,False,3.6069367321753205,1.7892836681380735,0
49,9,False,False,5,1,False,0,2,False,False,3.3371753411230776,2.319317317659792,0
42,7,True,False,4,1,False,0,2,False,False,3.1556390622295662,2.789579221548318,0
73,11,False,False,5,0,False,0,1,False,False,3.6901165175936654,1.4311968949731126,0
29,6,False,False,3,1,False,0,2,False,False,3.5944656369614516,1.7744446613827418,0
26,6,False,False,3,0,False,0,2,False,False,3.1898980954642875,2.891883978695597,1
19,5,True,False,3,0,False,0,1,False,False,3.121928094887362,2.2430867457019525,0
17,5,True,False,3,0,False,0,1,False,False,3.0,2.775389828902196,0
19,5,True,False,3,0,False,0,1,False,False,1.9219280948873623,4.564550334185399,1
41,9,False,False,4,1,False,0,2,False,False,3.3371753411230776,2.401210125683431,1
41,5,False,False,2,0,False,0,2,False,False,3.9842341646524884,0.7868715564659077,0
46,9,False,False,3,1,False,0,2,False,False,3.1898980954642866,2.8243722724627203,0
72,14,False,False,6,0,False,0,1,False,False,3.584962500721156,1.9428517727605341,0
72,11,True,False,5,1,False,0,2,False,False,3.419381945646371,2.3919443430944995,0
31,6,True,False,2,0,False,0,3,False,False,3.7622673906514943,1.9681875032510685,1
165,19,False,False,3,1,True,0,2,False,False,3.3680424225727155,2.122394522125895,1
47,7,False,False,3,1,False,0,2,False,False,3.661226256269789,1.5804090491971228,0
53,13,False,False,6,0,False,0,2,False,False,3.373557262275185,2.240389992768118,0
58,10,False,False,4,1,False,0,2,False,False,3.4613201402110083,2.0925189178504158,0
29,6,True,False,3,1,False,0,2,False,False,3.1464393446710153,2.201123562488801,0
35,7,False,True,4,0,False,0,1,False,False,3.121928094887362,2.2725436779905017,1
36,8,True,False,3,0,False,0,4,False,False,3.2536606896881852,2.741386332849599,1
151,9,False,False,3,1,True,0,1,False,False,3.121928094887362,2.6669498477409226,1
74,13,True,False,6,1,False,0,2,False,False,2.7773627950641693,3.3059375851879826,0
57,9,False,False,4,1,False,0,2,False,False,3.615817594675933,1.614986155196883,0
31,7,True,False,3,1,False,0,2,False,False,3.4474015047059146,1.889307679731734,0
59,10,False,False,5,1,False,0,2,False,False,3.4613201402110083,2.1970729121726538,0
27,6,True,False,3,1,False,0,2,False,False,3.4613201402110083,2.2813245078681903,0
58,10,False,True,4,0,False,1,1,False,False,3.0,1.9893299081230311,1
64,8,False,False,5,0,False,0,1,False,False,3.8882870712362663,0.7325351513221995,1
103,17,False,False,5,0,False,0,2,False,False,3.7201755214643453,1.2951574064526363,0
120,15,False,False,6,1,False,0,2,False,False,3.5585186130489057,1.8325658079534988,0
20,5,False,False,3,0,False,0,1,False,False,2.584962500721156,3.1485927126550988,1
35,6,False,False,3,1,False,0,2,False,False,3.606015279620733,1.5329004954085492,0
148,18,True,False,7,0,False,1,2,False,False,3.919119732756684,0.8122310496919627,1
21,6,True,False,3,1,False,0,2,False,False,3.0220552088742,3.3511767379646566,0
36,7,True,False,4,0,False,0,2,False,False,3.452819531114783,2.0755549802283273,0
43,10,False,False,6,1,False,0,2,False,False,3.332095398660169,2.601536157745152,1
35,11,True,False,3,0,False,0,2,False,False,3.913977073182751,1.475265275323364,0
34,5,False,False,2,0,False,0,2,False,False,3.884155094595805,1.3279037922116372,0
143,13,True,False,3,0,False,0,4,False,False,3.902174814211728,2.2036463725606303,1
430,99,False,False,21,1,True,9,3,True,False,2.8731406795131336,6.966189372700423,1
22,6,True,False,3,1,False,0,2,False,False,3.0269868333592873,3.478660631206021,0
53,11,False,False,6,0,False,0,3,True,False,2.688721875540867,7.165344343915356,1
26,7,False,False,3,1,False,0,2,False,False,3.2810361125534233,2.4843171379110975,0
50,7,True,False,3,0,False,0,1,False,False,3.797902689682947,0.8668541409324703,1
51,9,False,False,4,0,False,0,3,True,False,2.396240625180289,7.583327809112356,1
47,8,True,False,5,0,False,0,1,False,False,3.277613436819116,1.7289578960227339,0
43,9,True,False,5,1,False,0,2,False,False,2.9735572622751847,2.9873165791764964,0
75,15,True,False,7,0,False,0,1,False,False,3.277613436819116,2.484910370427255,0
47,10,True,False,6,0,False,0,2,False,False,3.447401504705915,1.5433930058884562,1
36,8,False,True,5,1,False,0,1,False,False,3.2359263506290334,2.378572996378667,1
66,11,False,False,4,0,False,0,5,False,False,4.12554324176603,2.809463720484392,1
23,6,True,False,3,1,False,0,2,False,False,3.182005814760214,2.839493461414714,0
30,6,True,False,3,1,False,0,2,False,False,3.784941827437642,1.9593299414450083,0
26,6,False,False,3,1,False,0,2,False,False,3.4613201402110083,2.312172270164793,0
80,14,False,False,6,0,True,1,1,False,False,3.238901256602631,1.8230758929730337,1
40,6,False,False,3,1,False,0,2,False,False,3.827819531114783,1.2243852200887326,0
25,6,False,False,3,1,False,0,2,False,False,3.292770193936991,2.5135344906900916,0
59,12,False,False,6,0,False,0,4,False,False,4.137537511266052,3.1348655204677596,1
64,11,False,False,5,1,False,0,2,False,False,3.454822399946607,2.217603668282485,0
55,9,False,False,3,1,False,0,4,False,False,4.410451883362375,2.0061806803214766,1
60,13,False,False,3,1,False,0,2,False,False,3.4817145729860726,2.2009976556285773,0
34,6,True,False,3,1,False,0,2,False,False,3.813660689688185,1.4460703202784964,0
112,18,False,False,7,1,False,0,2,False,False,3.180832987205441,3.0584624666736673,0
34,9,False,False,5,1,False,0,2,False,False,3.0269868333592873,3.2764831524178404,0
49,8,False,False,4,1,False,0,2,False,False,3.4992275417233567,1.981964514501008,0
23,5,False,False,2,0,False,0,2,False,False,3.375,2.4911872672500666,1
29,6,True,False,3,0,False,0,2,False,False,3.546439344671015,2.344042428323218,1
28,6,True,False,3,1,False,0,2,False,False,3.4713544870139286,2.0489674390467,0
24,7,False,False,3,1,False,0,3,False,False,3.2806390622295662,3.447862976762404,0
82,15,False,False,6,1,False,0,3,False,False,3.239097917988786,3.128962928761516,0
20,6,False,False,3,0,False,0,2,False,False,3.2516291673878226,3.133794753682351,1
85,15,False,False,3,0,False,0,1,False,False,3.521640636343319,1.6988865457619033,0
111,18,False,False,9,0,True,1,1,False,False,3.572469458770136,1.2877825806309136,1
36,6,True,False,3,0,False,0,2,False,False,3.661932872373583,1.1122466330289609,0
27,7,False,False,4,1,False,0,2,False,False,3.182005814760214,3.2455963908918926,0
23,5,False,True,3,0,False,0,1,False,False,3.321928094887362,2.09628521833971,1
48,9,False,False,4,1,False,0,2,False,False,3.189898095464287,2.784540608215416,0
28,6,False,False,3,1,False,0,2,False,False,3.384183719779189,2.081083694755892,0
80,20,False,False,4,0,False,3,2,False,False,3.202819531114783,2.2884809011349465,0
75,9,False,False,3,1,False,1,2,False,False,3.139572261986723,2.5860618550340106,1
33,7,True,False,3,1,False,0,3,False,False,3.5739348962840563,2.1421707444494937,0
38,7,True,False,3,0,False,0,2,False,False,3.840402546702506,1.188541463732096,1
33,6,True,False,2,1,False,0,2,False,False,3.863465189601646,1.3572730485266902,0
38,6,True,False,3,1,False,0,2,False,False,3.762310736133871,1.3816945484561445,0
67,10,True,True,3,1,False,0,2,False,False,3.1555650133297184,2.78862562486426,1
31,6,True,False,3,1,False,0,2,False,False,3.447401504705915,1.9155424926362716,0
85,13,False,False,9,0,False,0,1,False,False,3.732308225332477,1.0032724949805536,1
27,6,False,False,3,0,False,0,2,False,False,3.5368867237421666,1.6337470589557936,0
23,6,True,False,3,1,False,0,2,False,False,3.182005814760214,2.963023569302752,0
48,7,True,False,4,0,False,0,2,False,False,3.2841837197791883,2.004189185256339,0
28,6,True,False,3,1,False,0,2,False,False,2.873140679513133,3.3768850516250413,1
44,7,True,False,4,1,False,0,2,False,False,3.733660689688185,1.5364690445285354,0
36,7,True,False,4,0,False,0,2,False,False,3.452819531114783,2.11202829831298,0
26,6,False,False,3,0,False,0,2,False,False,2.7219280948873625,3.444791945445247,0
61,12,True,False,3,2,False,1,2,False,False,3.6897037321995474,1.6772285886726148,0
29,6,True,False,3,0,False,0,2,False,False,3.8219280948873617,1.674162025824967,1
34,7,False,False,4,0,False,0,1,False,False,2.973557262275185,1.9894001733441014,1
64,11,False,False,5,1,False,0,2,False,False,3.0306390622295662,2.85456636334776,1
53,9,False,False,4,0,False,0,2,False,False,3.4992275471326932,2.0690684391062493,0
47,10,False,False,7,0,False,0,2,False,False,3.039148671903071,2.537489692898086,1
39,8,False,False,3,1,False,0,3,False,False,4.079376456233205,1.9965228435781421,1
48,10,True,False,5,1,False,0,2,False,False,3.4565647621309536,2.7749445356865694,1
35,7,False,False,3,1,False,0,3,False,False,3.652130557318382,2.0489401165634398,0
39,7,False,False,3,0,False,0,2,False,False,3.8488846166291197,1.7576811728591129,1
37,5,False,False,2,0,False,0,2,False,False,3.8817276788697366,1.227570647823756,0
32,8,False,False,3,0,False,0,3,False,False,3.5424812503605785,2.259589050402384,1
24,6,True,False,3,1,False,0,2,False,False,2.872905595320056,3.1318441678635955,0
28,7,True,False,3,0,False,0,2,False,False,3.681880802803402,1.7437209588601796,1
96,15,False,False,10,1,False,0,2,False,False,3.7464393446710154,1.8554361489362003,1
30,5,False,False,2,0,False,0,2,False,False,3.675310868912364,1.4744585443404337,1
238,42,False,True,23,1,False,0,2,False,False,3.2359263506290334,2.455272322308029,1
38,8,False,False,3,0,False,0,2,False,False,3.7841837197791883,1.481887660993764,1
82,12,False,False,6,1,False,0,2,False,False,3.327819531114783,2.5272164876161924,0
25,6,True,False,3,1,False,0,2,False,False,3.0306390622295662,2.66158678387355,0
43,9,False,False,5,0,False,0,2,False,False,3.0565647621309533,2.652081612397222,0
56,9,False,False,6,0,False,0,1,False,False,3.2516291673878226,2.827862551316232,1
84,18,False,False,5,1,False,0,2,False,False,3.3371753411230776,2.505309372213538,0
31,6,False,False,4,0,False,0,1,False,False,3.392747410448785,1.6432718785225056,1
101,10,False,True,7,2,False,0,2,False,False,3.990009704040741,0.9572119456505576,1
32,6,True,False,4,1,False,0,1,False,False,3.378783493486176,1.5324493208260108,1
144,21,False,False,10,0,False,0,1,False,False,3.454986855772667,1.0418904383661918,1
71,12,False,False,7,1,False,0,2,False,False,3.3232314287976203,2.648402357647034,0
63,14,True,False,5,0,False,0,2,False,False,3.3082708345352603,2.095402783886574,0
52,8,False,False,4,1,False,0,2,False,False,3.1813663288914587,2.336667084006767,0
39,8,True,False,5,0,False,0,1,False,False,3.0269868333592873,1.8980211988767313,0
38,7,True,False,4,1,False,0,2,False,False,2.6235166412180155,3.675442440219291,0
52,8,True,False,5,0,False,0,2,False,False,3.6897037321995474,1.4453499277312734,0
79,13,False,False,3,1,False,1,2,False,False,3.7201755214643453,1.3361177526903494,1
